Address_ID|Ent_ID|Address|City|stateProvince|Country|PostalCode|Remarks|NameSource
550429|1867461||||Iraq|||Sanctions
550430|1867461||||Syria|||Sanctions
10817960|7201395|Boulevard Konrad Adenauer 2|Luxembourg||Luxembourg|1115||
10818094|7201588|15A, Leninskiy Ave.||Moscow|Russia|119071||
10821259|7205557||Phoenix|Arizona|United States|||
11414353|8176467|||Arauca|Colombia|||
11423645|7181493||||Iraq|||
11423646|7181493||||Syria|||
12430773|7467098|Dimitrova St., 16|Novosibirsk|Novosibirsk Region|Russia|630099||
10942872|5929367||Moleenbek|Brussels-Capital region|Belgium|||
10951503|5974525||Everett|Massachusetts|United States|||
10952394|7360398|Main Street||Anbar|Iraq|||
10952471|7360466|Building 09|Fallujah|Anbar|Iraq|||
10953490|7361904||Ramadi|Anbar|Iraq|||
10954620|7363065||Mosul|Nineveh|Iraq|||
11438107|8209317|Room 201, Building 1, Dahua Hotel|Shanghai||China|||
12408641|7101281|||Aleppo|Syria|||
12408745|9149098|37a Leningradskiy prospekt|Moscow||Russia|125167||
492107|204947||||Indonesia|||SECO
492111|204947||||Malaysia|||SECO
492112|204947||||Philippines|||SECO
12842797|9531550||||Iraq|||
12853893|7101281||Raqqa|Raqqa Governorate|Syria|||
10921704|7325429||Fort Bend County|Texas|United States|||
12872851|9621989||||Colombia|||
12878463|7325429||Katy|Texas|United States|||
300436|2447091|Baramkeh|Damascus|Damascus Governorate|Syria|||
300437|2447091|Al Moutanabi Street|Damascus|Damascus Governorate|Syria|||
300438|2447091|Abou Bakr Al Seddeq Street|Damascus|Damascus Governorate|Syria|||
11296465|7303033||Kinshasa||Democratic Republic of the Congo|||
11296478|7303033||||Kenya|||
11300288|4518478||Barrancabermeja|Santander|Colombia|||
10652038|1530286||||Italy|||
11011226|5529280||||Iraq|||
11016043|7437469||||Tajikistan|||
11533926|8301110|ulitsa Kominterna, 24|Tula|Tula region|Russia|300041||
12527009|5756168||Palital|Anzoátegui|Venezuela|||
11074229|7514681||Tanta|Gharbia|Egypt|||
12996544|5529280||||Afghanistan|||
562512|1869175|||Beijing|China|||
562513|1869175|||Moscow|Russia|||
562514|1869175||Tehran|Tehran|Iran|||
562515|1869175||Damascus|Damascus Governorate|Syria|||
569717|5731793|Av. Nueva Esparta Cerro Sur Barcelona|Barcelona||Venezuela|08001–08080||
572041|5740460|Carretera Machiques Colon Km 26||Zulia|Venezuela|||
11467140|7704699|19, Vavilova st.|Moscow|Moscow|Russia|117997||
11980168|8749874||Kecioren|Ankara Province|Turkey|||
11985976|8754052||||Colombia|||
10666993|7026482|Al-'Arid Street|Baabda|Mount Lebanon|Lebanon|||
10666994|7026482|Ouzai Street|Beirut|Beirut|Lebanon|||
11477068|7704699|Neglinnaya, 12|Moscow|Moscow|Russia|107016||
259563|1530286|Via Cilea 40|Mailand||Italy|||
11515193|8285023||||Colombia|||
11992696|5899321|Tahrir Street|Baabda|Mount Lebanon Governorate|Lebanon|||
11996146|7761800||||Indonesia|||
559292|5695634|Regents Park|Sydney|New South Wales|Australia|||Website
10811542|104471||||United States|||
10818051|7201519|10 Presnenskaya Embankment|Moscow||Russia|123317||
11891289|8666578|Carrera 26 No. 31-59||Sucre|Colombia|||
12432415|7201519|19, Vavilova st.|Moscow||Russia|117312||
12897297|1644593|Ferdowsi Ave,|Tehran City|Tehran Province|Iran|||
13001869|9756187||||Iran|||
13011873|5529280||||Albania|||
11183667|1869852||||Lebanon|||
11186522|1866942|||Takhar Province|Afghanistan|||
12076354|8837539||Damascus|Damascus Governorate|Syria|||
12589338|7205140|20, Kalaubani st.|Tbilisi||Georgia|||
12589339|7205140|9, Gabriel Salos st.|Tbilisi||Georgia|||
12589542|7053681|9, Gabriel Salos st.|Tbilisi||Georgia|||
12589543|7053681|20, Kalaubani st.|Tbilisi||Georgia|||
11128912|7592327||Al-Bab|Aleppo Governorate|Syria|||
11128913|7592327||||Belgium|||
590901|5801287|Govindwadi Kalyan(W)|Thane|Maharashtra|India|||
591540|5796625|||Lampung|Indonesia|||CA-OSFI-AT
591544|5796625||Jakarta||Indonesia|||
591546|5796625||Semarang||Indonesia|||CA-OSFI-AT
591549|5796625||Yogyakarta||Indonesia|||CA-OSFI-AT
591550|5796625||Solo||Indonesia|||CA-OSFI-AT
591551|5796625||Surabaya||Indonesia|||CA-OSFI-AT
591552|5796625||Makassar||Indonesia|||CA-OSFI-AT
10952354|7360359||Mosul|Nineveh|Iraq|||
10954298|7362717||Tikrit|Saladin|Iraq|||
10954681|7363117||Mosul|Nineveh|Iraq|||
10956022|7364840|Nineveh Street|Mosul|Nineveh|Iraq|||
12409584|9149864|37a Leningradskiy prospekt|Moscow||Russia|125167||
11029585|5408411|||Sahara|Africa|||
11029586|5408411|||Sahel|Africa|||
12445151|9185377|Chernyakhovskogo St., 92, 213|Yekaterinburg|Sverdlovsk Region|Russia|620097||
12445559|9185764|26/5 Leninskaya Sloboda Street|Moscow||Russia|115280||
12392233|9132802||Cologne|North Rhine-Westphalia|Germany|||
12875146|9624350|19, Vavilova st.|Moscow||Russia|117997||
11288092|7785877|Vía Al Salado|Cúcuta|Norte de Santander|Colombia|||
11296454|7372545|||Province du Nord-Kivu|Democratic Republic of the Congo|||
11813051|8547011||||India|||
12906049|9657405||||Colombia|||
12911660|1953943||||United States|||
417662|3873089||Beirut||Lebanon|||
10961753|7371860|Darya and Paknejad Blv. Cross Section|Tehran||Iran|||
10966181|7034485||||Israel|||
10966182|7034485||Gaza||Palestina|||
10966183|7034485|||West Bank|Palestina|||
10966184|7034485||||Lebanon|||
10968013|7379280|7, Rakoczi str.|Budapest||Hungary|1088||
12915656|1557924|ulitsa Vavilova|Moscow|Moscow|Russia|117997||
12917473|923370|20, Baltiiskyi lane|Kyiv||Ukraine|04073||
112628|226726|30a Put Mladih Muslimana (ex Pavla Lukaca Street)|Sarajevo||Bosnia and Herzegovina|71 000||SECO
112629|226726|72 ul. Strossmajerova|Zenica||Bosnia and Herzegovina|||SECO
112630|226726|42 Muhameda Hadzijahica|Sarajevo||Bosnia and Herzegovina|||SECO
112632|322007|Irfan Tomini Street, #58|Tirana||Albania|||SECO
10904424|7304607||||Tajikistan|||
11047955|7478266|Laxmipur||Chittagong|Bangladesh|||
12972286|9727197|Av. Libertador La Campiña 169|Caracas|Distrito Capital|Venezuela|1010-A||
550551|5668038|45A, Batu 21||Kedah|Malaysia|08300||
11423993|7186284||Muharraq|Al Muharraq Governorate|Bahrain|||
12435235|9175753|Shukhova St., 14|Moscow||Russia|115162||
12435335|2085286|Çanta Caddesi, No:162/888|İstanbul|İstanbul|Turkey|34570||
12443264|9183492|Premises of Baltika Company, Letter D|St. Petersburg, Sapernyy Settlement||Russia|196644||
143877|1433434|West side of Dabestan Street|Tehran||Iran|||
11567204|8335449|La Castellana Calle Los Chaguaramos|Chacao|Miranda|Venezuela|||
11567205|8335449|Avenida 1|Caracas|Distrito Capital|Venezuela|||
11573551|8340665||Sahagún|Córdoba|Colombia|||
13004756|9760671||Johor Bahru|Johor|Malaysia|||
13004757|9760671||Johor Bahru|Johor|Malaysia|||
11607511|5947888|26, Pravdy st.|Moscow||Russia|125040||
10763381|5978572|29, Lenina street||Chechen Republic|Russia|||
11134288|7599433||||Colombia|||
12563286|9308032||Pasto|Nariño|Colombia|||
13027239|1866921|Nirooye Zamini Blvd,|Tehran|Tehran Province|Iran|475331131||
254134|2174654|Daneshju Blvd, Yaman St, Chamran Blvd|Tehran||Iran|||
10952233|7360232||Mosul|Nineveh|Iraq|||
10952425|7360423||Heet|Al Anbar|Iraq|||
10953595|7362002||Anbar|Anbar|Iraq|||
10953994|7362402|Al Corniche Street|Mosul|Nineveh|Iraq|||
10955995|7364810||Mosul|Nineveh|Iraq|||
10957765|7367116|Ave. Sepahbod Gharani|Téhéran||Iran|||
10957766|7367116|Ave. Sepahbod Gharani|Téhéran||Iran|||
10957767|7367116|107 Sepahbod Gharani Avenue|Téhéran||Iran|||
11907079|8686089||||China|||
11913793|8693386||Norosi|Bolívar|Colombia|||
11913794|8693386||Aguachica|Cesar|Colombia|||
12404543|9144890|13-1 Al-Farabi prospekt|Almaty||Kazakhstan|050000||
12404544|9144890|15 Al-Farabi prospekt|Almaty||Kazakhstan|050000||
12408159|9148532|1 Zavodskaya street|Klyuchishchi|Republic of Tatarstan|Russia|422574||
12409654|9149936|Sergiyevskaya St., 15|Nizhny Novgorod|Nizhny Novgorod Region|Russia|603109||
11502846|8274702||Bogotá|Cundinamarca|Colombia|||
11939747|7664089||Hildesheim|Lower Saxony|Germany|||
534602|5631394|27 Pindarou Street|Nicosia|Nicosia|Cyprus|1060||
10914197|5809014||||United Kingdom|||
300424|2447066|Industrial Zone, Al-Qadam Road|Damascus|Damascus Governorate|Syria|||
11285681|5947785|U Trezorky 921/2|Prague||Czech Republic|158 00||
11808686|5600276||||Syria|||
10960139|7370183||Brunello|Lombardy|Italy|||
11520844|8289469||||Iran|||
12473218|5947424|1 Menandrou|Nicosia||Cyprus|1066||
112636|322008|House 1, Road 1|Uttara, Dhaka||Bangladesh|||
12987626|7349102|Buyukdere Cad. No 106, Kat 15|Istanbul|Istanbul|Turkey|34394||
568502|5727381|Joydevpur, Gazipur||Dhaka Division|Bangladesh|||
10906173|7306820|Umayyad Square|Damascus||Syria|||
12953928|9708732||Lansing|Michigan|United States|||
11478552|8252633||Hawijah District|Kirkuk Province|Iraq|||
11478553|8252633||Hawijah District|Kirkuk Province|Iraq|||
11478554|8252633|||Kirkuk Province|Iraq|||
11485783|8259360|Airport||Republic of Altai|Russia|649100||
11964629|8738267||Tadó|Chocó|Colombia|||
11964630|8738267|||Valle del Cauca|Colombia|||
11047269|7477454|Kalyan|Thane|Maharashtra|India|||
11511811|1128645|36, Pobezhimova street|Vladikavkaz|North Ossetia-Alania|Russia|||
11517922|2279742|Jamous Street|Beirut|Mount Lebanon|Lebanon|||
11517923|2279742|||Nabatieh|Lebanon|||
12972225|8303982|Libertador Avenue|Caracas|Capital District|Venezuela|169||
10818062|7201523|29/16, Sivtsev Vrazhek Lane|Moscow||Russia|119002||
11896879|5947424|80, Road 250||Cairo|Egypt|||
11896880|5947424|Rd. 21, Blgd. 21||Cairo|Egypt|||
12437695|9178212|Sadovaya St., 12/23|St. Petersburg||Russia|191011||
12438780|9179216|Shchepkina St., 51/4|Moscow||Russia|129110||
12439149|7350038|106 Büyükdere Caddesi 1|Istanbul||Turkey|34394||
12442770|5631394|2-4 Arch. Makariou III Avenue|Nicosia|Nicosia|Cyprus|1065||
143884|1433422||Tehran||Iran|||
10768078|7143627|Bou Ghannam Building, Azhar Street|Aramoun|Aaley|Lebanon|||
10768079|7143627|Labico Building, Azhar Street|Aramoun|Aaley|Lebanon|||
11575877|8342656||Medellin|Antioquia|Colombia|||
13002094|9756162||||Iran|||
11605640|8373999|Km 5 Via Apartado Carepa|Apartado|Antioquia|Colombia|||
457431|5363649|No. 9 Hongji Street, Xi Gang District|Dalian|Liaoning Province|China|||
11034378|7461434||Johannesburg|Gauteng|South Africa|||
11939979|7664122||Hildesheim|Lower Saxony|Germany|||
12443772|7456897||Fredrikstad|Østfold|Norway|||
12445522|9185719|4 Gagarina Street|Kaluga|Kaluga Region|Russia|248000||
10946301|7235982||Al-Raqqah||Syria|||
10952803|7361083|Gheytariyeh Avenue - n° 153|Téhéran||Iran|||
10956006|7364827||Mosul|Nineveh|Iraq|||
11433968|5774910|Av. Ecológica N°88|Tiquipaya|Cochabamba|Bolivia|||
12409262|9149551|Krzhizhanovskogo St., 14|Moscow|Moscow region|Russia|117218||
535126|2404699||Tehran|Tehran Province|Iran|||
12872823|9621961||||Colombia|||
12879285|1543089|19, Vavilova st.|Moscow||Russia|117997||
300379|2446983|Maysat Square Al Rasafi Street|Damascus|Damascus Governorate|Syria|||
11296447|7365220|||Province du Nord-Kivu|Democratic Republic of the Congo|||
11300293|4518477||Barrancabermeja|Santander|Colombia|||
416539|3658946||||Lebanon|||Sanctions
10653229|1669469||||Philippines|||
10960297|7370343||Baveno|Piedmont|Italy|||
10963679|7374201||Nord Kivu||Democratic Republic of the Congo|||
10963680|7374201||Sud-Kivu||Democratic Republic of the Congo|||
11959402|1869399||||Lebanon|||
11539409|5731733|Calle 78 C/AV 3H|Santa Lucía|Maracaibo|Venezuela|||
11539417|2041921||Waza Zadran District|Paktia Province|Afghanistan|||
11539418|2041921||North Waziristan Agency (NWA)|Federally Administered Tribal Areas (FATA)|Pakistan|||
11541489|7461434||Johannesburg|Gauteng|South Africa|||
12527064|5759041||Araya|Sucre|Venezuela|||
12963979|9718968|Dawatoi Village||Khyber Pakhtunkhwa|Pakistan|||
117144|1531350|Khulafa Street|Baghdad||Iraq|||
11074219|7514671||Tanta|Gharbia|Egypt|||
11074225|7514678||Tanta|Gharbia|Egypt|||
11556744|7770496||Caracas|Distrito Capital|Venezuela|||
12538328|5773810||St. George’s||Grenada|||
11988915|7374201||||Democratic Republic of the Congo|||
10988246|7403281|||New York|United States|||
11475696|8250280||New York City|New York|United States|||
11486281|8250280||New York City|New York|United States|||
11961199|865826||||United States|||
11045544|7474145|Damascus Airport Free Zone|Damascus|Damascus Governorate|Syria|||
11045545|7474145|Al Maktoum Street|Dubai|Dubai Emirate|United Arab Emirates|||
11512903|8281539||Barbacoas|Nariño|Colombia|||
10809856|7190433||Dubai||United Arab Emirates|||
10815824|7198907||Baltimore|Maryland|United States|||
10821126|7205330||||Tajikistan|||
11423755|7181952||Ramadi|Al Anbar|Iraq|||
12431101|9171622|Akademika Anokhina St., 9|Moscow||Russia|119571||
12438688|9179124|Dostyk Ave., 136|Almaty||Kazakhstan|050051||
12440077|7347772|Buyukdere Caddesi No. 141, Kat. 8|Esentepe - Sisli/Istanbu||Turkey|34394||
12897786|9648862||||Colombia|||
12897787|9648862||Cartagena|Bolívar|Colombia|||
191686|2041921||Peshawar|Khyber Pakhtunkhwa Province|Pakistan|||
191687|2041921||North Waziristan Agency (NWA)|Federally Administed Tribal Areas (FATA)|Pakistan|||
12076311|8837538|Barzeh Street|Damascus||N/A|||
13043210|9792983||Miami|Florida|United States|||
457207|5362725||Dalian||China|||OFAC
457213|5362739|No. 9 Hongji Street|Dalian|Liaoning|China|||
12566237|312392|Ulitsa Neglinnaya, 12|Moscow|Moscow Region|Russia|107016||
10953356|7361788||Heet|Anbar|Iraq|||
10953696|7362107||Heet|Al Anbar|Iraq|||
10953953|7362358||Al Qa'im|Al Anbar|Iraq|||
10955492|7364230|Al Zohoor Street|Mosul|Nineveh|Iraq|||
10957114|7348969|Büyükdere Caddesi No:121|Istanbul|Istanbul|Turkey|||
12404816|9145259|37a Leningradskiy prospekt|Moscow|Moscow region|Russia|125167||
12409516|9149790|37a Leningradskiy prospekt|Moscow||Russia|12567||
10679035|2286582|Antíguo Olofito.|Managua|Managua|Nicaragua|||
11028393|7453827|Shahjahanpur Upazila, Bogra||Rajshahi Division|Bangladesh|||
12443519|7495003||Østfold|Østfold|Norway|||
11370671|1986024||Aleppo|Aleppo Governorate|Syria|||
11370672|1986024||Raqqa|Yazira Region|Syria|||
11374027|1869838||||China|||
12906056|9657412||||Colombia|||
10960198|7370248||Bulciago|Lombardy|Italy|||
11519462|5744056||Chalmette|Louisiana|United States|||
11951666|1869838||||United States|||
365719|1940966|Near Fourth Square, Tehran Pars|Tehran|Tehran Province|Iran|||
365720|1940966|Kilometer 11, Shahid Babaei Highway|Tehran|Tehran Province|Iran|||
11015998|7437415|||Sughd region|Tajikistan|||
11539422|5767103|Avenida Jesús Subero|El Tigre|Anzoátegui|Venezuela|||
11544550|8310173||Qeshm Island|Hormozgān|Iran|||
110813|654640||Gisenyi||Rwanda|||BOE
111647|1091689|Pasdaran Avenue|Tehran||Iran|||
11074222|7514674||Tanta|Gharbia|Egypt|||
11562683|5635358||Sucre|Miranda|Venezuela|||
572040|5740448|Zona Industrial Corpoindustria|Tinaquillo|Cojedes|Venezuela|||
10894415|321998|Sousse Prison|||Tunisia|||
10908280|7309029||Verviers||Belgium|||
11979969|8749758|Av. Urdaneta, con Esq. de Carmelitas|Caracas|Distrito Capital|Venezuela|||
12955123|9709875||||Iran|||
12955124|9709875||||Syria|||
267490|203270|Via Bertesi Number 27 |Cremona||Italy|||SECO
267491|203270|Via Plebiscito Number 3 |Cremona||Italy|||SECO
11045522|7474113||Ras Al Khaimah|Ras Al Khaimah Emirate|United Arab Emirates|||
11045542|7474149||Shenyang||China|||
11047084|7067565||||Iraq|||
11047085|7067565||||Syria|||
11047759|1868468|Makala Prison|Kinshasa|Kinshasa|Democratic Republic of the Congo|||
11998001|8768229||||South Africa|||
12509413|5635358|Av. Universidad|Caracas|Distrito Capital|Venezuela|1090||
12509414|5635358|Avenida Libertador|Caracas|Distrito Capital|Venezuela|||
550469|5667882|PKLN Batu Hampar|Pendang|Kedah|Malaysia|06700 ||
10819332|7201484|19, Vavilova str.|Moscow||Russia|117997||
11414339|8176454|||Arauca|Colombia|||
11415993|8178077||Torino|Piemonte|Italy|||
11423651|7181328||||Iraq|||
11423652|7181328||||Syria|||
12443135|9183365|107 Krasnoyarskiy Trakt|Omsk|Omsk Region|Russia|644012||
11570291|8338117||Kasargod|Kerala|India|||
12052311|2431646|CL 39A No. 18 - 29|Montería|Córdoba|Colombia|||
12543716|1868151||||United States|||
12546116|9290825|Africa St,|Tehran City|Tehran Province|Iran|1917773844||
13006713|9762685||||Colombia|||
188415|2030129|Esquina Bucare|Caracas|Provincia de Caracas|Venezuela|||
188416|2030129|Calle 2, Residencias Cosmos|Caracas|Provincia de Caracas|Venezuela|||
11605854|8374164|||Pyongyang|North Korea|||
12592558|5635358|Calle Los Chaguaramos|La Castellana|Caracas|Venezuela|1060||
12592559|5635358|Zabala 1338|Montevideo|Montevideo|Uruguay|||
10946874|7354270|46, Obukhovskogo st.|Solnechnogorsk|Moscow Region|Russia|141504||
10951510|7359499|Baghdad road|Kirkuk|Kirkuk|Iraq|||
10952399|7360401|Al Corniche Str.|Mosul|Nineveh|Iraq|||
10953583|7361988||Fallujah|Anbar|Iraq|||
11426379|8188607||Montería|Córdoba|Colombia|||
12404866|9145312|19 Vavilova street|Moscow|Moscow region|Russia|117997||
12408050|9148369|5-5 Mira prospekt|Omsk|Omsk region|Russia|644080||
12409578|9149856|Kultury St., 10|Nizhny Novgorod|Nizhny Novgorod Region|Russia|603003||
12411914|9152364|6 Mulyavina boulevard|Minsk|Minsk region|Russia|220005||
11939187|8717085|9, Gabriel Salos st.|Tbilisi||Georgia|||
11368008|476671|Donnefield Drive Street, No. 5425|Charlotte|North Carolina|United States|||
12872828|9621965||||Colombia|||
12283130|9048912|Cra. 8 No. 1 - 49|Ipiales|Nariño|Colombia|||
10962735|7373105||Enfield|England|United Kingdom|||
11527666|304916|Av. Libertador La Campiña 169|Caracas|Distrito Capital|Venezuela|||
11023896|5262100||||Pakistan|||
11023897|5262100||||Afghanistan|||
11544391|8310122||Medellín|Antioquia|Colombia|||
11074224|7514676||Tanta|Gharbia|Egypt|||
11552924|5804824||||Turkey|||
11553111|5804824||Manbij|Aleppo Governorate|Syria|||
11559320|5804824||Mosul|Nineveh Governorate|Iraq|||
11564728|5804824|||North Caucasus area|Russia|||
12534938|5757860|2da. Av. Campo Alegre|Caracas|Distrito Capital|Venezuela|||
10895938|7294489||||Turkey|||
10907076|7307708||Damascus||Syria|||
12463766|7154954||||Reunion|||
12953920|9708720||Lansing|Michigan|United States|||
10983610|2169777|37, Varshavskoye shosse|Moscow||Russia|131000||
10991416|7406965|||Sughd region|Tajikistan|||
11485355|8259014||al-Qaim|al-Anbar Province|Iraq|||
11046896|7475785||São Paulo|São Paulo|Brazil|||
11047220|7477406|Roshan Khan Mohalla, Gol-Ghumat|Parbhani|Maharashtra|India|||
11051208|7482522||Walsall|England|United Kingdom|||
11051209|7482522||Al-Raqqah||Syria|||
561113|5702693|Madar Square|Tehran||Iran|||
11418153|8180000||Berlin|Berlin|Germany|||
12435989|9176511|Khlebozavodskiy Proyezd, 7/9|Moscow||Russia|115230||
12437184|9177798|Dunajska cesta 115|Ljubljana||Slovenia|1000||
12437351|9177949|Temerinski put 50|Novi Sad||Serbia|21000||
12437810|9178300|Kislovskiy Lane, 11|Moscow||Russia|125009||
12442113|9182480|Molodyezhnyy Ave., 9|Kemerovo|Kemerovo Region|Russia|650070||
11102782|7475719|Rua Alfredo Vasconcelos, 27|São Paulo|São Paulo|Brazil|03573-150||
11102783|7475719|Av. Henrique Bertin, 9813|Campo Grande|Mato Grosso do Sul|Brazil|79073-785||
11187994|1867366|||Faryab Province|Afghanistan|||
11187995|1867366|||Sar-e Pul Province|Afghanistan|||
11187996|1867366|||Balkh Province|Afghanistan|||
11188008|1867366|||Jawzjan Province|Afghanistan|||
11188009|1867366||||Pakistan|||
12587564|1952683||||Syria|||
12587565|1952683||Zamboanga|Zamboanga del Sur|Philippines|||
12587597|1952683|||Mindanao|Philippines|||
10756428|304916||Los Teques|Miranda|Venezuela|||
